Unnamed: 0,time,load_consumption,temperature,pressure,dew_point,heat_index,humidity,solar_irradiance,uv_index,wind_chill
622,2022-09-08 19:20:00,30413.3,22,101540.9,16.3,22,64.6,0,0,22
623,2022-09-08 19:25:00,29337.4,21.9,101547.2,16.2,21.8,64.8,0,0,21.9
624,2022-09-08 19:30:00,29913.7,21.8,101550.4,16.2,21.7,65.3,0,0,21.8
625,2022-09-08 19:35:00,29997.4,21.7,101549.7,16.2,21.7,65.5,0,0,21.7
626,2022-09-08 19:40:00,29570.5,21.6,101551,16.2,21.6,65.9,0,0,21.6
627,2022-09-08 19:45:00,30686.3,21.5,101549.9,16.1,21.5,66.1,0,0,21.5
628,2022-09-08 19:50:00,30160.4,21.4,101549,16.1,21.4,66.4,0,0,21.4
629,2022-09-08 19:55:00,32379,21.3,101553.3,16,21.3,66.7,0,0,21.3
630,2022-09-08 20:00:00,34184.6,21.2,101552.4,16,21.2,67.1,0,0,21.2
631,2022-09-08 20:05:00,35833.6,21.1,101549.9,16,21.1,67.5,0,0,21.1
632,2022-09-08 20:10:00,34026.4,21,101554,15.9,21,67.3,0,0,21
633,2022-09-08 20:15:00,34600.7,21,101559.6,15.9,20.9,67.5,0,0,21
634,2022-09-08 20:20:00,37179.1,20.8,101556.9,15.8,20.8,67.9,0,0,20.8
635,2022-09-08 20:25:00,37103.1,20.7,101554,15.8,20.7,68.1,0,0,20.7
636,2022-09-08 20:30:00,36412.2,20.6,101547.2,15.8,20.6,68.8,0,0,20.6
637,2022-09-08 20:35:00,35730.6,20.6,101544,15.7,20.5,68.6,0,0,20.6
638,2022-09-08 20:40:00,36663.4,20.5,101542.5,15.6,20.4,68.4,0,0,20.5
639,2022-09-08 20:45:00,39570.4,20.5,101549,15.5,20.4,68.1,0,0,20.5
640,2022-09-08 20:50:00,41286.6,20.5,101565.3,15.5,20.4,68.3,0,0,20.5
641,2022-09-08 20:55:00,41715.9,20.5,101570,15.5,20.3,68.4,0,0,20.5
642,2022-09-08 21:00:00,40272.7,20.4,101568.4,15.4,20.3,68.3,0,0,20.4
643,2022-09-08 21:05:00,41248.6,20.3,101570.7,15.4,20.2,68.7,0,0,20.3
644,2022-09-08 21:10:00,40467.3,20.2,101575,15.3,20.1,68.8,0,0,20.2
645,2022-09-08 21:15:00,40685.8,20.2,101576.8,15.3,20,69,0,0,20.2
646,2022-09-08 21:20:00,36094.2,20.1,101574.1,15.3,20,69,0,0,20.1
647,2022-09-08 21:25:00,35043.7,20.1,101574.1,15.3,20,69,0,0,20.1
648,2022-09-08 21:30:00,37565.8,20.1,101575.9,15.3,20,69.6,0,0,20.1
649,2022-09-08 21:35:00,36327.5,20.1,101578.8,15.3,19.9,69.4,0,0,20.1
650,2022-09-08 21:40:00,36946.6,20,101579.3,15.3,19.9,69.8,0,0,20
651,2022-09-08 21:45:00,37076.9,19.9,101579,15.3,19.8,70,0,0,19.9
652,2022-09-08 21:50:00,38256.3,19.9,101580.8,15.2,19.7,70.2,0,0,19.9
653,2022-09-08 21:55:00,37733.9,19.8,101581.7,15.2,19.7,70,0,0,19.8
654,2022-09-08 22:00:00,38651.8,19.8,101581.1,15.2,19.7,70.1,0,0,19.8
655,2022-09-08 22:05:00,37565.4,19.8,101582.6,15.2,19.6,70.4,0,0,19.8
656,2022-09-08 22:10:00,37985.3,19.7,101579,15.1,19.6,70.4,0,0,19.7
657,2022-09-08 22:15:00,35550.1,19.7,101578.1,15.1,19.5,70.4,0,0,19.7
658,2022-09-08 22:20:00,36085.7,19.6,101577,15.1,19.5,70.5,0,0,19.6
659,2022-09-08 22:25:00,35760.1,19.6,101574.7,15.1,19.4,70.9,0,0,19.6
660,2022-09-08 22:30:00,33112.1,19.5,101571.4,15.1,19.4,71.1,0,0,19.5
661,2022-09-08 22:35:00,32976,19.5,101575,15,19.3,71,0,0,19.5
662,2022-09-08 22:40:00,33034.2,19.5,101577.7,15.1,19.3,71.5,0,0,19.5
663,2022-09-08 22:45:00,33457.3,19.3,101576.8,15.1,19.2,72.1,0,0,19.3
664,2022-09-08 22:50:00,32256.1,19.2,101571.4,15.1,19.1,73,0,0,19.2
665,2022-09-08 22:55:00,32406.9,19,101566.8,15.1,18.9,73.3,0,0,19
666,2022-09-08 23:00:00,32617.8,18.9,101567.3,15,18.8,73.5,0,0,18.9
667,2022-09-08 23:05:00,26856.6,18.8,101569.5,15,18.7,74.3,0,0,18.8
668,2022-09-08 23:10:00,25544.7,18.7,101572.7,15,18.6,74.4,0,0,18.7
669,2022-09-08 23:15:00,25267.2,18.6,101570.9,14.9,18.5,74.7,0,0,18.6
670,2022-09-08 23:20:00,25318.3,18.5,101570,14.9,18.4,75,0,0,18.5
671,2022-09-08 23:25:00,26105.8,18.5,101568.4,14.8,18.3,75.2,0,0,18.5
672,2022-09-08 23:30:00,25653.9,18.4,101571.8,14.8,18.3,75.5,0,0,18.4
673,2022-09-08 23:35:00,23821.9,18.3,101572.9,14.8,18.2,75.5,0,0,18.3
674,2022-09-08 23:40:00,20859.5,18.3,101571.6,14.8,18.1,75.5,0,0,18.3
675,2022-09-08 23:45:00,20588.3,18.3,101568.6,14.7,18.1,75.5,0,0,18.3
676,2022-09-08 23:50:00,21101,18.3,101565.5,14.8,18.1,75.7,0,0,18.3
677,2022-09-08 23:55:00,19960.6,18.2,101564.6,14.8,18.1,75.9,0,0,18.2
678,2022-09-09 0:00:00,20092.4,18.2,101559.4,14.8,18.1,75.9,0,0,18.2
679,2022-09-09 0:05:00,20183.9,18.2,101554,14.7,18,76,0,0,18.2
680,2022-09-09 0:10:00,20025.8,18.2,101552.6,14.7,18,76.1,0,0,18.2
681,2022-09-09 0:15:00,20424.1,18.1,101552.8,14.7,18,76.3,0,0,18.1
682,2022-09-09 0:20:00,20486.6,18,101553.1,14.6,17.9,76.3,0,0,18
683,2022-09-09 0:25:00,19976.3,18,101550.8,14.6,17.8,76.5,0,0,18
684,2022-09-09 0:30:00,19265.7,17.9,101549.9,14.6,17.7,76.7,0,0,17.9
685,2022-09-09 0:35:00,19744.4,17.9,101546.5,14.6,17.7,76.9,0,0,17.9
686,2022-09-09 0:40:00,20060.3,17.8,101545.6,14.5,17.7,76.9,0,0,17.8
687,2022-09-09 0:45:00,19080.9,17.8,101543.6,14.6,17.6,77.3,0,0,17.8
688,2022-09-09 0:50:00,20225.5,17.7,101543.6,14.5,17.6,77.3,0,0,17.7
689,2022-09-09 0:55:00,20369.6,17.7,101546.1,14.5,17.6,77.3,0,0,17.7
690,2022-09-09 1:00:00,19279,17.7,101542,14.5,17.5,77.4,0,0,17.7
691,2022-09-09 1:05:00,19072.8,17.6,101543.1,14.5,17.5,77.7,0,0,17.6
692,2022-09-09 1:10:00,19016.8,17.6,101540.9,14.5,17.5,77.9,0,0,17.6
693,2022-09-09 1:15:00,19321.1,17.6,101539.3,14.4,17.4,77.7,0,0,17.6
694,2022-09-09 1:20:00,18525.2,17.5,101540.4,14.4,17.4,78,0,0,17.5
695,2022-09-09 1:25:00,18591,17.5,101539.5,14.5,17.3,78.4,0,0,17.5
696,2022-09-09 1:30:00,18929.7,17.4,101540.9,14.5,17.3,78.7,0,0,17.4
697,2022-09-09 1:35:00,19572.6,17.4,101542.5,14.4,17.3,78.7,0,0,17.4
698,2022-09-09 1:40:00,19214.9,17.4,101539.3,14.4,17.2,78.7,0,0,17.4
699,2022-09-09 1:45:00,18705.2,17.4,101538.8,14.4,17.2,78.7,0,0,17.4
700,2022-09-09 1:50:00,18716.2,17.3,101538.6,14.3,17.2,78.3,0,0,17.3
701,2022-09-09 1:55:00,18082.1,17.3,101540.4,14.3,17.1,78.5,0,0,17.3
702,2022-09-09 2:00:00,18105.2,17.3,101537.5,14.3,17.1,78.7,0,0,17.3
703,2022-09-09 2:05:00,18215,17.2,101534.3,14.3,17.1,78.7,0,0,17.2
704,2022-09-09 2:10:00,18292.2,17.2,101532.7,14.2,17,78.7,0,0,17.2
705,2022-09-09 2:15:00,18598.8,17.1,101531.4,14.2,17,79,0,0,17.1
706,2022-09-09 2:20:00,18351.7,17.1,101530.9,14.2,16.9,79.2,0,0,17.1
707,2022-09-09 2:25:00,18416.3,17,101530.5,14.2,16.9,79.3,0,0,17
708,2022-09-09 2:30:00,18304.8,17,101528.2,14.1,16.8,79,0,0,17
709,2022-09-09 2:35:00,17695,17,101524.6,14.1,16.8,79.3,0,0,17
710,2022-09-09 2:40:00,17576.4,17,101519.2,14.1,16.8,79.1,0,0,17
711,2022-09-09 2:45:00,17512.9,17,101511.1,14.2,16.8,79.7,0,0,17
712,2022-09-09 2:50:00,17632.3,17,101503.6,14.2,16.8,79.7,0,0,17
713,2022-09-09 2:55:00,17758.5,17,101498.7,14.1,16.8,79.7,0,0,17
714,2022-09-09 3:00:00,17601.1,16.9,101495,14.1,16.8,79.5,0,0,16.9
715,2022-09-09 3:05:00,17910.3,16.9,101491.9,14.1,16.7,79.4,0,0,16.9
716,2022-09-09 3:10:00,17193.8,16.9,101493.2,14.1,16.7,79.3,0,0,16.9
717,2022-09-09 3:15:00,17013.6,16.9,101493.9,14.1,16.7,79.7,0,0,16.9
718,2022-09-09 3:20:00,17197.3,16.9,101493.5,14.1,16.7,79.7,0,0,16.9
719,2022-09-09 3:25:00,17409.3,16.9,101491.2,14,16.7,79.7,0,0,16.9
720,2022-09-09 3:30:00,17650.1,16.8,101485.3,14,16.6,79.7,0,0,16.8
721,2022-09-09 3:35:00,17695.5,16.8,101482,14,16.6,79.7,0,0,16.8
722,2022-09-09 3:40:00,17704.6,16.7,101481,13.9,16.5,79.7,0,0,16.7
723,2022-09-09 3:45:00,17526.6,16.6,101479.5,13.9,16.4,80,0,0,16.6
724,2022-09-09 3:50:00,17425.6,16.6,101481.3,13.9,16.4,80.3,0,0,16.6
725,2022-09-09 3:55:00,17136.1,16.5,101480.6,13.9,16.3,80.8,0,0,16.5
726,2022-09-09 4:00:00,17277.5,16.5,101476.1,13.9,16.3,80.9,0,0,16.5
727,2022-09-09 4:05:00,17240,16.4,101474.3,13.8,16.2,81,0,0,16.4
728,2022-09-09 4:10:00,17369.6,16.4,101474.3,13.8,16.2,81,0,0,16.4
729,2022-09-09 4:15:00,17233.4,16.4,101474,13.8,16.2,80.9,0,0,16.4
730,2022-09-09 4:20:00,17225.7,16.4,101472.5,13.8,16.2,81,0,0,16.4
731,2022-09-09 4:25:00,17550.7,16.4,101467.1,13.8,16.2,81.3,0,0,16.4
732,2022-09-09 4:30:00,17349.3,16.3,101465,13.8,16.2,81.3,0,0,16.3
733,2022-09-09 4:35:00,17198.2,16.3,101463,13.8,16.2,81.3,0,0,16.3
734,2022-09-09 4:40:00,17258.6,16.3,101462.5,13.8,16.1,81.3,1.7,0,16.3
735,2022-09-09 4:45:00,17385.9,16.3,101462.3,13.7,16.1,81,2.4,0,17
736,2022-09-09 4:50:00,17988.2,16.3,101462.5,13.8,16.2,81,5.2,0,17
737,2022-09-09 4:55:00,17825.9,17.1,101461.9,13,16.7,71,48,0,17
738,2022-09-09 5:00:00,18673.2,16.6,101461.4,12.7,16.2,72.3,10.1,0,16.6
739,2022-09-09 5:05:00,17910.4,16.6,101456.4,12.7,16.2,72.2,13.1,0,16.6
740,2022-09-09 5:10:00,17861.2,16.6,101455.1,12.7,16.2,72,16.1,0,16.6
741,2022-09-09 5:15:00,17772.5,16.6,101454.2,12.7,16.2,72,19.4,0,16.6
742,2022-09-09 5:20:00,17393.2,16.7,101452.4,12.7,16.3,72,26.3,0,16.7
743,2022-09-09 5:25:00,17858.6,16.8,101452.6,12.8,16.4,71.9,33.8,0,16.8
744,2022-09-09 5:30:00,17447.6,16.9,101450.8,12.9,16.5,71.3,41.9,0,16.9
745,2022-09-09 5:35:00,17463.9,17.1,101451.5,13,16.7,70.9,53.7,0,17.1
746,2022-09-09 5:40:00,18690.8,17.2,101454,13.1,16.9,70.5,63.5,0,17.2
747,2022-09-09 5:45:00,21386.4,17.4,101457.6,13.1,17,69.6,73.1,0,17.4
748,2022-09-09 5:50:00,21225.9,17.6,101461.6,13.2,17.2,69.2,81.5,0,17.6
749,2022-09-09 5:55:00,21412.1,17.4,101467.3,14.3,17.2,77.9,112.7,0.2,17.4
750,2022-09-09 6:00:00,21030.7,17.6,101470.4,14.4,17.4,77.6,126.1,0.2,17.6
751,2022-09-09 6:05:00,20944.1,17.8,101468,14.5,17.6,77.5,143.5,0.2,17.8
752,2022-09-09 6:10:00,21248.2,18,101469.1,14.7,17.9,76.9,161.1,0.3,18
753,2022-09-09 6:15:00,21173,18.2,101472.5,14.8,18.1,76.3,175.5,0.6,18.2
754,2022-09-09 6:20:00,21203.1,18.5,101474,14.9,18.3,75.5,190.7,0.6,18.5
755,2022-09-09 6:25:00,21475.4,18.7,101472.2,15,18.6,75,201.6,0.7,18.7
756,2022-09-09 6:30:00,22460.2,19,101473.8,15.2,18.9,74.1,201.1,0.7,19
757,2022-09-09 6:35:00,23358.6,19.3,101473.8,15.2,19.1,72.9,185.6,0.8,19.3
758,2022-09-09 6:40:00,22980.8,19.4,101472.7,15.2,19.3,72.1,176.3,0.8,19.4
759,2022-09-09 6:45:00,22647.3,19.5,101470.9,15.3,19.4,71.9,203.3,0.9,19.5
760,2022-09-09 6:50:00,21607.2,19.7,101472.7,15.3,19.6,71.3,236.3,1,19.7
761,2022-09-09 6:55:00,21182.2,20,101470,15.4,19.9,70.5,253.7,1.1,20
762,2022-09-09 7:00:00,20525.4,20.2,101469.1,15.5,20.1,69.7,266.3,1.1,20.2
763,2022-09-09 7:05:00,20864.1,20.4,101466.4,15.7,20.3,69.3,296.6,1.2,20.4
764,2022-09-09 7:10:00,21216.5,20.7,101467.3,15.8,20.6,68.5,297.9,1.3,20.7
765,2022-09-09 7:15:00,22854.5,20.9,101466.4,15.8,20.8,67.5,298.9,1.3,20.9
766,2022-09-09 7:20:00,22329.2,21.2,101464.6,15.9,21.1,66.6,280.8,1.4,21.2
767,2022-09-09 7:25:00,21769.6,21.4,101467.7,15.9,21.3,65.9,276.3,1.4,21.4
768,2022-09-09 7:30:00,23176.3,21.6,101468.4,16,21.5,65.2,331.6,1.6,21.6
769,2022-09-09 7:35:00,22363.4,21.8,101471.3,16,21.7,64.4,354.3,1.7,21.8
770,2022-09-09 7:40:00,22700.4,22,101472.2,16,22,63.4,417.2,1.8,22
771,2022-09-09 7:45:00,22102.3,22.3,101469.5,16.1,22.2,63,420.4,1.9,22.3
772,2022-09-09 7:50:00,22781.8,22.6,101468,16.3,22.5,62.2,428.9,2.1,22.6
773,2022-09-09 7:55:00,21323.1,22.9,101466.8,16.4,22.9,61.1,448.1,2.1,22.9
774,2022-09-09 8:00:00,20908.6,23.2,101467.1,16.5,23.2,59.9,442.6,2.2,23.2
775,2022-09-09 8:05:00,21555.7,23.5,101464.6,16.5,23.4,59.1,475.1,2.3,23.5
776,2022-09-09 8:10:00,21704.1,23.7,101462.3,16.6,23.7,58.1,504.1,2.5,23.7
777,2022-09-09 8:15:00,22668.4,23.9,101464.1,16.6,23.9,57.3,504.2,2.5,23.9
778,2022-09-09 8:20:00,22437.9,24.2,101462.5,16.5,24.1,56.1,520.3,2.7,24.2
779,2022-09-09 8:25:00,22243.2,24.5,101461.9,16.7,24.5,55.5,535.2,2.8,24.5
780,2022-09-09 8:30:00,22198.3,24.9,101464.1,16.8,24.8,54.6,545.2,2.8,24.9
781,2022-09-09 8:35:00,22979.9,25,101464.3,16.8,25,53.9,558.5,2.9,25
782,2022-09-09 8:40:00,22324,25.2,101461.9,16.8,25.2,53.3,584.4,3,25.2
783,2022-09-09 8:45:00,21560.8,25.3,101461.6,16.8,25.3,52.7,576.7,3,25.3
784,2022-09-09 8:50:00,21018,25.5,101460.7,16.9,25.5,52.2,633.3,3.2,25.5
785,2022-09-09 8:55:00,22177.7,25.5,101461.9,16.8,25.5,51.6,533.1,3,25.5
786,2022-09-09 9:00:00,24684.5,25.4,101462.5,16.8,25.4,51.8,542.7,3.1,25.4
787,2022-09-09 9:05:00,29652.7,25.4,101460.1,16.7,25.3,51.3,580.9,3.2,25.4
788,2022-09-09 9:10:00,28893.6,25.5,101457.8,16.7,25.4,51.1,572.7,3.3,25.5
789,2022-09-09 9:15:00,31379.1,25.5,101459.8,16.7,25.4,51,569.5,3.3,25.5
790,2022-09-09 9:20:00,28601.1,25.4,101462.1,16.7,25.4,51.2,567.5,3.3,25.4
791,2022-09-09 9:25:00,29437.4,25.4,101463,16.6,25.3,51.1,615.3,3.5,25.4
792,2022-09-09 9:30:00,29431.9,25.4,101463.2,16.6,25.3,51.3,603.9,3.5,25.4
793,2022-09-09 9:35:00,29656.2,25.4,101463.4,16.5,25.4,50.7,625.9,3.6,25.4
794,2022-09-09 9:40:00,29039.9,25.5,101462.8,16.7,25.4,51,714,3.6,25.5
795,2022-09-09 9:45:00,29517.4,25.7,101459.8,16.6,25.6,49.9,736.1,3.9,25.7
796,2022-09-09 9:50:00,28888.8,25.9,101455.8,16.7,25.9,49.9,757.1,3.9,25.9
797,2022-09-09 9:55:00,29323,26.1,101451.5,17,26,50.1,745,3.9,26.1
798,2022-09-09 10:00:00,31040.3,26.2,101449.9,17,26.2,49.8,758.3,3.8,26.2
799,2022-09-09 10:05:00,32179.7,26.3,101444.7,16.9,26.2,49,665.5,3.7,26.3
800,2022-09-09 10:10:00,30461.2,26.2,101442.2,16.8,26.1,48.8,520.7,3.5,26.2
801,2022-09-09 10:15:00,32105.6,26.2,101441.8,16.7,26.1,48.4,535.9,3.3,26.2
802,2022-09-09 10:20:00,32120.4,26.3,101438.8,16.8,26.2,48.4,562.2,3.4,26.3
803,2022-09-09 10:25:00,32148.6,26.3,101436.3,16.8,26.3,48.1,676.8,3.9,26.3
804,2022-09-09 10:30:00,33364.8,26.4,101433.2,16.8,26.3,48.2,526.3,3.5,26.4
805,2022-09-09 10:35:00,33234.1,26.4,101433.4,16.8,26.3,48.1,442.9,3,26.4
806,2022-09-09 10:40:00,33058.8,26.4,101430,16.9,26.3,48.6,405.1,3.2,26.4
807,2022-09-09 10:45:00,33110.6,26.3,101425.1,16.9,26.2,49.1,503.7,3.5,26.3
808,2022-09-09 10:50:00,32603.2,26.3,101424.6,17,26.2,49.5,630.7,4,26.3
809,2022-09-09 10:55:00,30878.3,26.4,101420.5,17,26.3,49.1,745.7,4.2,26.4
810,2022-09-09 11:00:00,30069.5,26.5,101415.4,17,26.4,48.7,675.2,4.1,26.5
811,2022-09-09 11:05:00,30892.6,26.6,101411.3,17,26.5,48.2,738.3,4.2,26.6
812,2022-09-09 11:10:00,30613.8,26.8,101407.7,17.1,26.7,48.2,788.7,4.3,26.8
813,2022-09-09 11:15:00,30246.1,27,101403.4,17.1,26.9,47.7,824.9,4.2,27
814,2022-09-09 11:20:00,30507.8,27,101398.6,17,26.9,47.1,626.7,3.8,27
815,2022-09-09 11:25:00,30647.9,26.8,101392.8,16.9,26.7,47.2,653.7,3.8,26.8
816,2022-09-09 11:30:00,30075.6,26.7,101390.3,16.8,26.7,47.3,664.3,3.8,26.7
817,2022-09-09 11:35:00,30878.6,26.7,101389.6,16.8,26.7,47.4,646.9,3.7,26.7
818,2022-09-09 11:40:00,31764.1,26.8,101387.1,16.9,26.7,47.5,640.8,3.7,26.8
819,2022-09-09 11:45:00,31078.7,26.9,101384.6,17,26.8,47.3,605.1,3.5,26.9
820,2022-09-09 11:50:00,31236.8,26.8,101382.8,17,26.7,47.9,603.9,3.4,26.8
821,2022-09-09 11:55:00,31059.6,26.8,101378.8,17,26.7,47.6,631.5,3.5,26.8
822,2022-09-09 12:00:00,25358.9,26.9,101377.4,17.1,26.8,47.7,613.8,3.3,26.9
823,2022-09-09 12:05:00,26112.7,27,101374.5,17.1,26.9,47.2,429.5,2.9,27
824,2022-09-09 12:10:00,28746.9,27,101369.1,17.1,26.9,47.3,464.9,2.9,27
825,2022-09-09 12:15:00,27747.7,26.8,101367.5,17,26.8,47.5,432.3,2.9,26.8
826,2022-09-09 12:20:00,26239.7,26.8,101363.7,17,26.8,47.5,418.2,2.8,26.8
827,2022-09-09 12:25:00,28642.9,26.8,101361.8,17,27,47.3,478.7,3,26.8
828,2022-09-09 12:30:00,27019.9,26.7,101355.8,17,26.9,47.5,556.7,3.1,26.7
829,2022-09-09 12:35:00,23673,26.7,101351,16.9,26.7,47.5,584,3,26.7
830,2022-09-09 12:40:00,25692.3,26.7,101347.4,17.1,26.7,47.9,496.3,2.9,26.7
831,2022-09-09 12:45:00,25446,26.8,101346.7,17,26.8,47.6,477.3,2.8,26.8
832,2022-09-09 12:50:00,27705,26.8,101345.1,17,26.8,47.5,435.9,2.7,26.8
833,2022-09-09 12:55:00,28185.8,26.8,101341.1,17,27,47.4,458.9,2.7,26.8
834,2022-09-09 13:00:00,27576.7,26.9,101335.9,17.1,27.2,47.7,420.3,2.6,26.9
835,2022-09-09 13:05:00,27736.1,27,101330.9,17.2,27.3,47.5,521.4,2.7,27
836,2022-09-09 13:10:00,26820.7,27,101326.6,17.1,27.3,47.1,510.1,2.7,27
837,2022-09-09 13:15:00,25192.7,27,101323.7,17.2,27.3,47.2,583.9,2.9,27
838,2022-09-09 13:20:00,25617.4,27.1,101318,17.2,27.3,46.9,553.9,2.8,27.1
839,2022-09-09 13:25:00,25403.4,27.3,101312.4,17.3,27.5,46.7,542.2,2.7,27.3
840,2022-09-09 13:30:00,25870.8,27.4,101304.3,17.2,27.6,46.1,521.5,2.6,27.4
841,2022-09-09 13:35:00,25205.7,27.4,101302,17.2,27.5,46.3,535.4,2.7,27.4
842,2022-09-09 13:40:00,24872,27.4,101297.1,17.2,27.6,45.9,498.9,2.5,27.4
843,2022-09-09 13:45:00,25786.1,27.5,101294.1,17.2,27.6,45.4,481.2,2.4,27.5
844,2022-09-09 13:50:00,24610,27.5,101294.6,17,27.6,45,456.9,2.3,27.5
845,2022-09-09 13:55:00,25892.9,27.5,101288.7,17.2,27.6,45.5,442.9,2.2,27.5
846,2022-09-09 14:00:00,24900.1,27.6,101286.4,17.2,27.7,45,444.4,2.2,27.6
847,2022-09-09 14:05:00,25151.8,27.6,101284.6,17.2,27.7,44.9,440.1,2.1,27.6
848,2022-09-09 14:10:00,24360.4,27.6,101283.1,17.2,27.6,44.9,432.5,2.1,27.6
849,2022-09-09 14:15:00,24297.9,27.6,101279.9,17.1,27.6,44.7,410.8,2,27.6
850,2022-09-09 14:20:00,24174.5,27.5,101277.2,17,27.5,44.6,397.4,1.9,27.5
851,2022-09-09 14:25:00,25388.1,27.5,101276.1,17.1,27.6,44.8,390.8,1.9,27.5
852,2022-09-09 14:30:00,24706.3,27.6,101270.6,17,27.6,44.2,379.9,1.8,27.6
853,2022-09-09 14:35:00,24372.3,27.5,101267.7,17,27.5,44.3,377.1,1.7,27.5
854,2022-09-09 14:40:00,25130.7,27.4,101265.7,16.9,27.4,44.5,377.9,1.7,27.4
855,2022-09-09 14:45:00,24082.3,27.3,101265.4,16.9,27.3,44.8,311.1,1.6,27.3
856,2022-09-09 14:50:00,24479.8,27.2,101262.1,16.8,27.2,44.7,347.5,1.6,27.2
857,2022-09-09 14:55:00,25486.5,27.3,101257.8,16.8,27.3,44.4,404.1,1.6,27.3
858,2022-09-09 15:00:00,26953.4,27.5,101253.7,16.8,27.4,43.9,387.2,1.4,27.5
859,2022-09-09 15:05:00,26277.9,27.6,101252.4,16.8,27.5,43.3,375,1.4,27.6
860,2022-09-09 15:10:00,26260.8,27.6,101252.8,16.7,27.6,43.3,404.9,1.3,27.6
861,2022-09-09 15:15:00,24479.9,27.7,101251.7,16.8,27.7,43.3,400.3,1.3,27.7
862,2022-09-09 15:20:00,23888.5,27.7,101249.6,16.8,27.7,43.1,386.7,1.2,27.7
863,2022-09-09 15:25:00,23295.1,27.6,101246.7,16.8,27.6,43.5,342.7,1.1,27.6
864,2022-09-09 15:30:00,23186.9,27.5,101246.3,16.7,27.5,43.7,290.5,1,27.5
865,2022-09-09 15:35:00,23759.1,27.3,101245.4,16.7,27.3,44.4,209.1,0.9,27.3
866,2022-09-09 15:40:00,25663.1,27.1,101240.4,16.7,27.2,44.8,217.8,0.8,27.1
867,2022-09-09 15:45:00,26295.7,27.1,101236.3,16.8,27.2,45.3,251.6,0.8,27.1
868,2022-09-09 15:50:00,25579.5,27.1,101234.1,16.9,27.3,45.6,244.5,0.8,27.1
869,2022-09-09 15:55:00,25700.3,27.2,101234.7,16.8,27.3,45.1,241.9,0.7,27.2
870,2022-09-09 16:00:00,25559.2,27.1,101231.4,16.7,27,45.1,231,0.7,27.1
871,2022-09-09 16:05:00,25242.1,26.9,101230,16.7,26.9,45.4,216.7,0.6,26.9
872,2022-09-09 16:10:00,25147.2,26.9,101228.2,16.8,26.8,45.9,195,0.6,26.9
873,2022-09-09 16:15:00,25137.3,26.8,101226.2,16.8,26.8,46.3,177,0.4,26.8
874,2022-09-09 16:20:00,25206.6,26.8,101227.3,16.9,26.8,46.5,160.5,0.2,26.8
875,2022-09-09 16:25:00,24956.6,26.7,101227.5,16.9,26.7,46.9,147.2,0.2,26.7
876,2022-09-09 16:30:00,25116.5,26.7,101227.7,16.9,26.6,47.2,135.5,0.2,26.7
877,2022-09-09 16:35:00,26985.7,26.7,101225.7,16.9,26.6,47.1,120.1,0.1,26.7
878,2022-09-09 16:40:00,25748.9,26.7,101225.9,16.9,26.6,47.1,102.2,0,26.7
879,2022-09-09 16:45:00,24795.3,26.6,101228.2,16.9,26.5,47.3,85.7,0,26.6
880,2022-09-09 16:50:00,25459.8,26.6,101228.2,17,26.5,47.8,72.1,0,26.6
881,2022-09-09 16:55:00,24467.3,26.5,101227.7,16.9,26.4,48.1,63.3,0,26.5
882,2022-09-09 17:00:00,24425.5,26.4,101227.3,16.9,26.3,48.3,51.9,0,26.4
883,2022-09-09 17:05:00,25004.8,26.2,101226.6,16.8,26.1,48.9,42.9,0,26.2
884,2022-09-09 17:10:00,25298.8,25.9,101228.2,16.8,25.9,49.7,33.2,0,25.9
885,2022-09-09 17:15:00,25125.1,25.7,101228.4,16.9,25.6,50.7,26.9,0,25.7
886,2022-09-09 17:20:00,25666.3,25.5,101228.9,16.9,25.4,51.7,21.4,0,25.5
887,2022-09-09 17:25:00,26113.3,25.2,101227.1,16.8,25.2,52.3,16,0,25.2
888,2022-09-09 17:30:00,25958.5,25.1,101226.8,16.7,25,52.3,11.7,0,25.1
889,2022-09-09 17:35:00,24427.1,24.8,101228.6,16.6,24.8,53,8.1,0,24.8
890,2022-09-09 17:40:00,24373.1,24.6,101230.5,16.7,24.5,54.4,4.8,0,24.6
891,2022-09-09 17:45:00,23827.6,24.3,101234.3,16.7,24.2,55.3,3.1,0,24.3
892,2022-09-09 17:50:00,24222.5,24.1,101239.5,16.6,24,55.7,1.8,0,24.1
893,2022-09-09 17:55:00,24626.5,23.9,101243.5,16.6,23.8,56.5,0.3,0,23.9
894,2022-09-09 18:00:00,23655.4,23.7,101246.9,16.6,23.6,57.5,0,0,23.7
895,2022-09-09 18:05:00,23437,23.5,101249.2,16.4,23.4,57.2,0,0,23.5
896,2022-09-09 18:10:00,24364.2,23.3,101257.1,16.4,23.2,57.8,0,0,23.3
897,2022-09-09 18:15:00,25882.2,23.2,101263.6,16.3,23.1,57.9,0,0,23.2
898,2022-09-09 18:20:00,24913.7,23,101269.5,16.1,22.9,58,0,0,23
899,2022-09-09 18:25:00,23473.7,23,101273.8,16.1,22.8,58.3,0,0,23
900,2022-09-09 18:30:00,24063.6,22.9,101278.1,16.1,22.8,58.7,0,0,22.9
901,2022-09-09 18:35:00,22778.5,22.8,101285.8,16,22.7,58.7,0,0,22.8
902,2022-09-09 18:40:00,22122.9,22.7,101290.3,16,22.6,58.9,0,0,22.7
